permit_number,issue_date,work_type,project_name,description,address,city,zip_code,owner_name,contractor,contractor_phone,estimated_cost,status,council_district
SA25112973,2025-11-05,REMODEL,San Antonio Project 1974,Construction work at 3268 Broadway,7899 Broadway,San Antonio,78245,San Antonio Property Owner 1974,San Antonio Builders LLC 4,(210) 742-1875,122905,FINALED,District 3
SA25112974,2025-10-31,REMODEL,San Antonio Project 1975,Construction work at 2510 Main St,2774 Broadway,San Antonio,78234,San Antonio Property Owner 1975,San Antonio Builders LLC 5,(210) 883-2000,296247,APPROVED,District 9
SA25112975,2025-11-12,ADDITION,San Antonio Project 1976,Construction work at 3235 San Pedro Ave,1621 Commerce St,San Antonio,78269,San Antonio Property Owner 1976,San Antonio Builders LLC 6,(210) 754-2896,401592,APPROVED,District 6
SA25112976,2025-11-21,NEW CONSTRUCTION,San Antonio Project 1977,Construction work at 7393 San Pedro Ave,2464 Commerce St,San Antonio,78251,San Antonio Property Owner 1977,San Antonio Builders LLC 7,(210) 281-7838,319222,APPROVED,District 3
SA25112977,2025-11-20,ADDITION,San Antonio Project 1978,Construction work at 6812 Commerce St,4319 Broadway,San Antonio,78299,San Antonio Property Owner 1978,San Antonio Builders LLC 8,(210) 237-6376,77344,ISSUED,District 9
SA25112978,2025-10-31,REMODEL,San Antonio Project 1979,Construction work at 3937 San Pedro Ave,655 Houston St,San Antonio,78241,San Antonio Property Owner 1979,San Antonio Builders LLC 9,(210) 860-6126,270880,FINALED,District 4
SA25112979,2025-11-09,PLUMBING,San Antonio Project 1980,Construction work at 6008 Houston St,1230 Commerce St,San Antonio,78259,San Antonio Property Owner 1980,San Antonio Builders LLC 10,(210) 389-6461,466776,FINALED,District 8
SA25112980,2025-11-26,ELECTRICAL,San Antonio Project 1981,Construction work at 9582 Commerce St,8844 Main St,San Antonio,78229,San Antonio Property Owner 1981,San Antonio Builders LLC 1,(210) 583-6564,287740,ISSUED,District 4
SA25112981,2025-11-06,ELECTRICAL,San Antonio Project 1982,Construction work at 396 Commerce St,3923 Commerce St,San Antonio,78222,San Antonio Property Owner 1982,San Antonio Builders LLC 2,(210) 625-8439,328129,APPROVED,District 5
SA25112982,2025-11-08,PLUMBING,San Antonio Project 1983,Construction work at 2770 San Pedro Ave,9122 San Pedro Ave,San Antonio,78288,San Antonio Property Owner 1983,San Antonio Builders LLC 3,(210) 289-9626,170845,ISSUED,District 4
SA25112983,2025-11-09,NEW CONSTRUCTION,San Antonio Project 1984,Construction work at 1666 Broadway,6453 Broadway,San Antonio,78255,San Antonio Property Owner 1984,San Antonio Builders LLC 4,(210) 655-5722,103758,ISSUED,District 8
SA25112984,2025-11-08,REPAIR,San Antonio Project 1985,Construction work at 4334 Commerce St,6199 Commerce St,San Antonio,78214,San Antonio Property Owner 1985,San Antonio Builders LLC 5,(210) 480-1348,179741,PENDING,District 1
SA25112985,2025-11-06,REPAIR,San Antonio Project 1986,Construction work at 4116 Main St,8268 Main St,San Antonio,78255,San Antonio Property Owner 1986,San Antonio Builders LLC 6,(210) 843-8261,434436,APPROVED,District 8
SA25112986,2025-11-19,PLUMBING,San Antonio Project 1987,Construction work at 7528 Commerce St,1477 Broadway,San Antonio,78297,San Antonio Property Owner 1987,San Antonio Builders LLC 7,(210) 472-3242,348130,APPROVED,District 8
SA25112987,2025-11-03,NEW CONSTRUCTION,San Antonio Project 1988,Construction work at 8308 San Pedro Ave,2983 Commerce St,San Antonio,78263,San Antonio Property Owner 1988,San Antonio Builders LLC 8,(210) 590-9792,491013,ISSUED,District 8
SA25112988,2025-11-04,ADDITION,San Antonio Project 1989,Construction work at 2073 Houston St,1513 Commerce St,San Antonio,78211,San Antonio Property Owner 1989,San Antonio Builders LLC 9,(210) 928-7124,338863,APPROVED,District 2
SA25112989,2025-10-30,REPAIR,San Antonio Project 1990,Construction work at 2839 Houston St,768 Houston St,San Antonio,78256,San Antonio Property Owner 1990,San Antonio Builders LLC 10,(210) 605-7095,425721,PENDING,District 1
SA25112990,2025-11-01,NEW CONSTRUCTION,San Antonio Project 1991,Construction work at 6456 Houston St,9160 San Pedro Ave,San Antonio,78212,San Antonio Property Owner 1991,San Antonio Builders LLC 1,(210) 629-6524,181928,ISSUED,District 10
SA25112991,2025-11-28,PLUMBING,San Antonio Project 1992,Construction work at 2011 Broadway,2226 Main St,San Antonio,78276,San Antonio Property Owner 1992,San Antonio Builders LLC 2,(210) 214-6802,499054,ISSUED,District 6
SA25112992,2025-11-11,REPAIR,San Antonio Project 1993,Construction work at 1970 San Pedro Ave,4748 Houston St,San Antonio,78211,San Antonio Property Owner 1993,San Antonio Builders LLC 3,(210) 392-4401,316806,APPROVED,District 4
SA25112993,2025-11-02,ADDITION,San Antonio Project 1994,Construction work at 7246 Houston St,2832 Houston St,San Antonio,78278,San Antonio Property Owner 1994,San Antonio Builders LLC 4,(210) 601-6086,150098,ISSUED,District 5
SA25112994,2025-11-19,ELECTRICAL,San Antonio Project 1995,Construction work at 1929 Commerce St,4751 Main St,San Antonio,78251,San Antonio Property Owner 1995,San Antonio Builders LLC 5,(210) 462-7557,388040,APPROVED,District 7
SA25112995,2025-11-07,ELECTRICAL,San Antonio Project 1996,Construction work at 2987 Broadway,6167 Houston St,San Antonio,78282,San Antonio Property Owner 1996,San Antonio Builders LLC 6,(210) 910-1589,154787,APPROVED,District 2
SA25112996,2025-11-28,PLUMBING,San Antonio Project 1997,Construction work at 9110 Houston St,930 San Pedro Ave,San Antonio,78215,San Antonio Property Owner 1997,San Antonio Builders LLC 7,(210) 696-7633,383680,ISSUED,District 9
SA25112997,2025-11-21,ADDITION,San Antonio Project 1998,Construction work at 8228 Main St,5451 Commerce St,San Antonio,78216,San Antonio Property Owner 1998,San Antonio Builders LLC 8,(210) 414-3691,178490,FINALED,District 1
SA25112998,2025-11-04,PLUMBING,San Antonio Project 1999,Construction work at 6729 San Pedro Ave,7411 Houston St,San Antonio,78269,San Antonio Property Owner 1999,San Antonio Builders LLC 9,(210) 254-1532,243781,APPROVED,District 6
SA25112999,2025-11-25,ADDITION,San Antonio Project 2000,Construction work at 9877 San Pedro Ave,2555 Commerce St,San Antonio,78272,San Antonio Property Owner 2000,San Antonio Builders LLC 10,(210) 862-6514,73290,ISSUED,District 6
SA25113000,2025-11-09,REMODEL,San Antonio Project 2001,Construction work at 5958 Houston St,4824 Commerce St,San Antonio,78243,San Antonio Property Owner 2001,San Antonio Builders LLC 1,(210) 891-9611,465937,FINALED,District 10
SA25113001,2025-11-02,REPAIR,San Antonio Project 2002,Construction work at 7023 Commerce St,3029 Main St,San Antonio,78218,San Antonio Property Owner 2002,San Antonio Builders LLC 2,(210) 326-7299,155371,FINALED,District 3
SA25113002,2025-11-25,ELECTRICAL,San Antonio Project 2003,Construction work at 6253 Commerce St,9300 Main St,San Antonio,78295,San Antonio Property Owner 2003,San Antonio Builders LLC 3,(210) 753-9761,62727,ISSUED,District 9
SA25113003,2025-10-30,NEW CONSTRUCTION,San Antonio Project 2004,Construction work at 2908 Houston St,8107 Houston St,San Antonio,78230,San Antonio Property Owner 2004,San Antonio Builders LLC 4,(210) 808-7418,62078,FINALED,District 7
SA25113004,2025-11-16,REMODEL,San Antonio Project 2005,Construction work at 820 Main St,3969 San Pedro Ave,San Antonio,78266,San Antonio Property Owner 2005,San Antonio Builders LLC 5,(210) 749-8446,414637,FINALED,District 1
SA25113005,2025-10-31,REMODEL,San Antonio Project 2006,Construction work at 6724 Broadway,5401 San Pedro Ave,San Antonio,78218,San Antonio Property Owner 2006,San Antonio Builders LLC 6,(210) 923-6740,243675,FINALED,District 1
SA25113006,2025-10-31,ELECTRICAL,San Antonio Project 2007,Construction work at 7661 Main St,4133 Houston St,San Antonio,78215,San Antonio Property Owner 2007,San Antonio Builders LLC 7,(210) 873-3217,329784,PENDING,District 4
SA25113007,2025-11-21,REMODEL,San Antonio Project 2008,Construction work at 8075 Main St,8214 Main St,San Antonio,78284,San Antonio Property Owner 2008,San Antonio Builders LLC 8,(210) 637-7423,79864,PENDING,District 8
SA25113008,2025-11-06,PLUMBING,San Antonio Project 2009,Construction work at 4342 Houston St,4278 Commerce St,San Antonio,78243,San Antonio Property Owner 2009,San Antonio Builders LLC 9,(210) 549-6364,135723,APPROVED,District 10
SA25113009,2025-10-31,REMODEL,San Antonio Project 2010,Construction work at 5688 Main St,5945 Main St,San Antonio,78225,San Antonio Property Owner 2010,San Antonio Builders LLC 10,(210) 657-5362,89556,PENDING,District 9
SA25113010,2025-11-21,REPAIR,San Antonio Project 2011,Construction work at 7227 Houston St,8525 Broadway,San Antonio,78289,San Antonio Property Owner 2011,San Antonio Builders LLC 1,(210) 426-2138,197205,ISSUED,District 9
SA25113011,2025-11-05,ADDITION,San Antonio Project 2012,Construction work at 2357 Commerce St,6650 Broadway,San Antonio,78216,San Antonio Property Owner 2012,San Antonio Builders LLC 2,(210) 247-8527,240328,PENDING,District 4
SA25113012,2025-11-27,PLUMBING,San Antonio Project 2013,Construction work at 6734 San Pedro Ave,2358 Houston St,San Antonio,78275,San Antonio Property Owner 2013,San Antonio Builders LLC 3,(210) 925-7806,92597,ISSUED,District 4
SA25113013,2025-11-11,PLUMBING,San Antonio Project 2014,Construction work at 6180 Broadway,5886 Broadway,San Antonio,78227,San Antonio Property Owner 2014,San Antonio Builders LLC 4,(210) 507-3330,451071,ISSUED,District 4
SA25113014,2025-10-30,REPAIR,San Antonio Project 2015,Construction work at 525 Main St,4131 Broadway,San Antonio,78258,San Antonio Property Owner 2015,San Antonio Builders LLC 5,(210) 311-4950,61239,ISSUED,District 1
SA25113015,2025-11-10,ADDITION,San Antonio Project 2016,Construction work at 131 Houston St,8595 Houston St,San Antonio,78257,San Antonio Property Owner 2016,San Antonio Builders LLC 6,(210) 990-7504,250098,ISSUED,District 2
SA25113016,2025-11-21,REPAIR,San Antonio Project 2017,Construction work at 3854 Houston St,7496 Commerce St,San Antonio,78295,San Antonio Property Owner 2017,San Antonio Builders LLC 7,(210) 266-8933,461578,ISSUED,District 7
SA25113017,2025-10-30,ELECTRICAL,San Antonio Project 2018,Construction work at 7045 Houston St,9357 Broadway,San Antonio,78286,San Antonio Property Owner 2018,San Antonio Builders LLC 8,(210) 553-9813,397203,PENDING,District 4
SA25113018,2025-11-15,ADDITION,San Antonio Project 2019,Construction work at 6054 Broadway,6272 Commerce St,San Antonio,78282,San Antonio Property Owner 2019,San Antonio Builders LLC 9,(210) 276-8106,158612,ISSUED,District 7
SA25113019,2025-11-03,NEW CONSTRUCTION,San Antonio Project 2020,Construction work at 7445 Commerce St,2238 Commerce St,San Antonio,78271,San Antonio Property Owner 2020,San Antonio Builders LLC 10,(210) 791-9524,180537,FINALED,District 10
SA25113020,2025-11-17,REPAIR,San Antonio Project 2021,Construction work at 3618 Houston St,8333 San Pedro Ave,San Antonio,78262,San Antonio Property Owner 2021,San Antonio Builders LLC 1,(210) 818-4142,372435,ISSUED,District 7
SA25113021,2025-10-31,REMODEL,San Antonio Project 2022,Construction work at 7541 Main St,4405 Broadway,San Antonio,78260,San Antonio Property Owner 2022,San Antonio Builders LLC 2,(210) 852-9026,155923,APPROVED,District 3
SA25113022,2025-11-14,ADDITION,San Antonio Project 2023,Construction work at 6270 Commerce St,7946 San Pedro Ave,San Antonio,78266,San Antonio Property Owner 2023,San Antonio Builders LLC 3,(210) 337-7160,326684,ISSUED,District 8
SA25113023,2025-11-11,ADDITION,San Antonio Project 2024,Construction work at 6627 Commerce St,7161 San Pedro Ave,San Antonio,78232,San Antonio Property Owner 2024,San Antonio Builders LLC 4,(210) 477-2964,209363,PENDING,District 10
SA25113024,2025-11-02,ELECTRICAL,San Antonio Project 2025,Construction work at 3645 San Pedro Ave,3544 Main St,San Antonio,78290,San Antonio Property Owner 2025,San Antonio Builders LLC 5,(210) 708-3353,307368,PENDING,District 3
SA25113025,2025-10-31,ELECTRICAL,San Antonio Project 2026,Construction work at 5818 Houston St,2781 Main St,San Antonio,78274,San Antonio Property Owner 2026,San Antonio Builders LLC 6,(210) 950-4597,177303,FINALED,District 7
SA25113026,2025-11-23,PLUMBING,San Antonio Project 2027,Construction work at 9820 San Pedro Ave,9041 Houston St,San Antonio,78257,San Antonio Property Owner 2027,San Antonio Builders LLC 7,(210) 726-1918,413451,ISSUED,District 3
SA25113027,2025-11-12,NEW CONSTRUCTION,San Antonio Project 2028,Construction work at 9593 San Pedro Ave,7278 Houston St,San Antonio,78282,San Antonio Property Owner 2028,San Antonio Builders LLC 8,(210) 267-7194,203443,FINALED,District 8
SA25113028,2025-11-02,NEW CONSTRUCTION,San Antonio Project 2029,Construction work at 9381 Commerce St,9094 San Pedro Ave,San Antonio,78267,San Antonio Property Owner 2029,San Antonio Builders LLC 9,(210) 583-7303,146341,ISSUED,District 6
SA25113029,2025-11-23,REMODEL,San Antonio Project 2030,Construction work at 273 San Pedro Ave,4425 Broadway,San Antonio,78266,San Antonio Property Owner 2030,San Antonio Builders LLC 10,(210) 656-1428,158676,APPROVED,District 7
SA25113030,2025-11-27,REMODEL,San Antonio Project 2031,Construction work at 1160 Broadway,2037 Main St,San Antonio,78215,San Antonio Property Owner 2031,San Antonio Builders LLC 1,(210) 564-8909,234818,ISSUED,District 7
SA25113031,2025-11-28,REPAIR,San Antonio Project 2032,Construction work at 2619 Commerce St,5300 Broadway,San Antonio,78275,San Antonio Property Owner 2032,San Antonio Builders LLC 2,(210) 881-8780,144873,APPROVED,District 8
SA25113032,2025-11-03,ELECTRICAL,San Antonio Project 2033,Construction work at 7663 Commerce St,5544 Houston St,San Antonio,78223,San Antonio Property Owner 2033,San Antonio Builders LLC 3,(210) 497-7136,472535,PENDING,District 4
SA25113033,2025-11-27,ADDITION,San Antonio Project 2034,Construction work at 5846 Broadway,221 Houston St,San Antonio,78280,San Antonio Property Owner 2034,San Antonio Builders LLC 4,(210) 862-6751,442430,FINALED,District 1
SA25113034,2025-10-31,ELECTRICAL,San Antonio Project 2035,Construction work at 6929 San Pedro Ave,3383 Main St,San Antonio,78215,San Antonio Property Owner 2035,San Antonio Builders LLC 5,(210) 779-5312,273166,FINALED,District 10
SA25113035,2025-11-04,REMODEL,San Antonio Project 2036,Construction work at 7102 San Pedro Ave,4047 Houston St,San Antonio,78272,San Antonio Property Owner 2036,San Antonio Builders LLC 6,(210) 973-5497,361361,ISSUED,District 5
SA25113036,2025-11-24,ADDITION,San Antonio Project 2037,Construction work at 4924 Broadway,9134 Broadway,San Antonio,78232,San Antonio Property Owner 2037,San Antonio Builders LLC 7,(210) 232-4143,179973,FINALED,District 10
SA25113037,2025-11-11,ELECTRICAL,San Antonio Project 2038,Construction work at 3347 Broadway,129 Main St,San Antonio,78211,San Antonio Property Owner 2038,San Antonio Builders LLC 8,(210) 419-2889,411804,ISSUED,District 5
SA25113038,2025-11-08,ADDITION,San Antonio Project 2039,Construction work at 2836 San Pedro Ave,8479 Houston St,San Antonio,78255,San Antonio Property Owner 2039,San Antonio Builders LLC 9,(210) 564-4335,486087,ISSUED,District 4
SA25113039,2025-11-09,REPAIR,San Antonio Project 2040,Construction work at 7835 Houston St,5837 Broadway,San Antonio,78248,San Antonio Property Owner 2040,San Antonio Builders LLC 10,(210) 263-9547,63662,APPROVED,District 3
SA25113040,2025-10-30,REPAIR,San Antonio Project 2041,Construction work at 9237 Main St,347 Commerce St,San Antonio,78276,San Antonio Property Owner 2041,San Antonio Builders LLC 1,(210) 513-7093,297502,PENDING,District 7
SA25113041,2025-11-05,PLUMBING,San Antonio Project 2042,Construction work at 519 San Pedro Ave,4988 Commerce St,San Antonio,78222,San Antonio Property Owner 2042,San Antonio Builders LLC 2,(210) 883-5856,198214,APPROVED,District 1
SA25113042,2025-11-08,ELECTRICAL,San Antonio Project 2043,Construction work at 1443 Broadway,7745 Broadway,San Antonio,78288,San Antonio Property Owner 2043,San Antonio Builders LLC 3,(210) 261-9383,270548,PENDING,District 8
SA25113043,2025-10-30,REMODEL,San Antonio Project 2044,Construction work at 204 Commerce St,658 Houston St,San Antonio,78254,San Antonio Property Owner 2044,San Antonio Builders LLC 4,(210) 773-6507,121759,FINALED,District 6
SA25113044,2025-11-14,PLUMBING,San Antonio Project 2045,Construction work at 6597 San Pedro Ave,8390 Main St,San Antonio,78292,San Antonio Property Owner 2045,San Antonio Builders LLC 5,(210) 820-5715,195655,APPROVED,District 6
SA25113045,2025-11-21,ELECTRICAL,San Antonio Project 2046,Construction work at 8303 Commerce St,8289 Broadway,San Antonio,78298,San Antonio Property Owner 2046,San Antonio Builders LLC 6,(210) 989-9614,315715,ISSUED,District 3
SA25113046,2025-11-09,REPAIR,San Antonio Project 2047,Construction work at 6718 Broadway,8227 Houston St,San Antonio,78291,San Antonio Property Owner 2047,San Antonio Builders LLC 7,(210) 814-1781,82801,PENDING,District 1
SA25113047,2025-11-17,REMODEL,San Antonio Project 2048,Construction work at 5441 Houston St,5533 San Pedro Ave,San Antonio,78295,San Antonio Property Owner 2048,San Antonio Builders LLC 8,(210) 739-1814,330709,PENDING,District 5
SA25113048,2025-11-26,REPAIR,San Antonio Project 2049,Construction work at 1785 Main St,7839 Houston St,San Antonio,78257,San Antonio Property Owner 2049,San Antonio Builders LLC 9,(210) 904-9486,455939,ISSUED,District 1
