permit_number,address,type,value,issued_date,status
SA251112790,4355 Houston St,ADDITION,297918,2025-10-29,ISSUED
SA251112791,9783 San Pedro Ave,NEW CONSTRUCTION,366139,2025-10-21,ISSUED
SA251112792,726 Commerce St,ADDITION,151535,2025-11-23,ISSUED
SA251112793,8381 Broadway,REMODEL,452672,2025-10-23,ISSUED
SA251112794,3376 Commerce St,REMODEL,499662,2025-10-24,ISSUED
SA251112795,9289 San Pedro Ave,REMODEL,296646,2025-09-02,ISSUED
SA251112796,6303 San Pedro Ave,ADDITION,340740,2025-09-11,ISSUED
SA251112797,1866 Commerce St,NEW CONSTRUCTION,483938,2025-11-06,ISSUED
SA251112798,6224 Broadway,REMODEL,418043,2025-11-20,ISSUED
SA251112799,561 San Pedro Ave,ADDITION,415133,2025-10-19,ISSUED
SA251112800,9544 Broadway,REMODEL,367119,2025-10-04,ISSUED
SA251112801,1967 San Pedro Ave,ADDITION,77000,2025-10-03,ISSUED
SA251112802,4516 Houston St,ADDITION,130055,2025-10-22,ISSUED
SA251112803,1300 Houston St,ADDITION,492057,2025-09-16,ISSUED
SA251112804,7129 Commerce St,REMODEL,306922,2025-09-22,ISSUED
SA251112805,2931 Houston St,ADDITION,490556,2025-11-24,ISSUED
SA251112806,6248 San Pedro Ave,ADDITION,436890,2025-10-29,ISSUED
SA251112807,1567 Houston St,ADDITION,77331,2025-09-12,ISSUED
SA251112808,5171 Houston St,REMODEL,155593,2025-10-22,ISSUED
SA251112809,773 San Pedro Ave,REMODEL,103549,2025-11-17,ISSUED
SA251112810,4507 Houston St,NEW CONSTRUCTION,295620,2025-11-29,ISSUED
SA251112811,8382 Commerce St,NEW CONSTRUCTION,411289,2025-11-07,ISSUED
SA251112812,7671 San Pedro Ave,ADDITION,493859,2025-09-28,ISSUED
SA251112813,1140 Houston St,NEW CONSTRUCTION,333161,2025-11-17,ISSUED
SA251112814,7590 Commerce St,ADDITION,297803,2025-10-30,ISSUED
SA251112815,4002 Commerce St,REMODEL,368402,2025-11-09,ISSUED
SA251112816,7227 Commerce St,REMODEL,245350,2025-10-24,ISSUED
SA251112817,3054 Commerce St,ADDITION,262552,2025-10-21,ISSUED
SA251112818,3924 Houston St,ADDITION,67742,2025-11-13,ISSUED
SA251112819,2507 Broadway,REMODEL,237867,2025-10-10,ISSUED
SA251112820,1153 Commerce St,NEW CONSTRUCTION,247390,2025-11-26,ISSUED
SA251112821,5765 San Pedro Ave,REMODEL,195629,2025-10-20,ISSUED
SA251112822,7405 Commerce St,ADDITION,97194,2025-11-05,ISSUED
SA251112823,2030 Commerce St,NEW CONSTRUCTION,196047,2025-09-04,ISSUED
SA251112824,3757 San Pedro Ave,REMODEL,247868,2025-10-05,ISSUED
SA251112825,5491 San Pedro Ave,REMODEL,302815,2025-09-05,ISSUED
SA251112826,949 Houston St,NEW CONSTRUCTION,296638,2025-09-22,ISSUED
SA251112827,973 Houston St,REMODEL,319791,2025-11-27,ISSUED
SA251112828,7119 Commerce St,ADDITION,141125,2025-11-26,ISSUED
SA251112829,8361 Commerce St,NEW CONSTRUCTION,90102,2025-11-28,ISSUED
SA251112830,5812 Houston St,REMODEL,139041,2025-10-19,ISSUED
SA251112831,8664 Broadway,ADDITION,188837,2025-09-09,ISSUED
SA251112832,4458 San Pedro Ave,NEW CONSTRUCTION,382774,2025-11-04,ISSUED
SA251112833,7129 Commerce St,NEW CONSTRUCTION,482609,2025-09-05,ISSUED
SA251112834,3113 San Pedro Ave,REMODEL,303469,2025-09-09,ISSUED
SA251112835,3148 Commerce St,REMODEL,226509,2025-11-24,ISSUED
SA251112836,4968 Commerce St,NEW CONSTRUCTION,191354,2025-10-20,ISSUED
SA251112837,5043 San Pedro Ave,NEW CONSTRUCTION,90997,2025-09-23,ISSUED
SA251112838,8642 Broadway,ADDITION,238386,2025-09-28,ISSUED
SA251112839,3766 Commerce St,NEW CONSTRUCTION,77341,2025-10-02,ISSUED
SA251112840,2359 San Pedro Ave,NEW CONSTRUCTION,379334,2025-11-03,ISSUED
SA251112841,3298 San Pedro Ave,NEW CONSTRUCTION,279845,2025-11-14,ISSUED
SA251112842,7253 Broadway,NEW CONSTRUCTION,116339,2025-10-15,ISSUED
SA251112843,2921 Houston St,NEW CONSTRUCTION,457848,2025-11-28,ISSUED
SA251112844,5626 Commerce St,REMODEL,270662,2025-09-10,ISSUED
SA251112845,1635 Commerce St,REMODEL,487304,2025-09-09,ISSUED
SA251112846,3469 Commerce St,REMODEL,397789,2025-09-21,ISSUED
SA251112847,5792 San Pedro Ave,NEW CONSTRUCTION,369053,2025-09-05,ISSUED
SA251112848,4923 Broadway,REMODEL,481304,2025-09-09,ISSUED
SA251112849,4658 San Pedro Ave,NEW CONSTRUCTION,411845,2025-09-24,ISSUED
SA251112850,8465 Commerce St,NEW CONSTRUCTION,352880,2025-09-17,ISSUED
SA251112851,9464 Commerce St,ADDITION,99620,2025-09-11,ISSUED
SA251112852,5135 Broadway,ADDITION,352615,2025-11-27,ISSUED
SA251112853,3424 Houston St,REMODEL,130191,2025-11-23,ISSUED
SA251112854,7695 Commerce St,ADDITION,234145,2025-11-26,ISSUED
SA251112855,958 Houston St,NEW CONSTRUCTION,480754,2025-10-17,ISSUED
SA251112856,4155 Broadway,ADDITION,294130,2025-10-28,ISSUED
SA251112857,9609 Commerce St,NEW CONSTRUCTION,111902,2025-08-31,ISSUED
SA251112858,6847 Houston St,REMODEL,320627,2025-11-10,ISSUED
SA251112859,7732 Houston St,NEW CONSTRUCTION,258864,2025-11-10,ISSUED
SA251112860,363 Broadway,NEW CONSTRUCTION,369527,2025-09-01,ISSUED
SA251112861,4037 Houston St,REMODEL,211231,2025-10-15,ISSUED
SA251112862,790 San Pedro Ave,REMODEL,184702,2025-09-07,ISSUED
SA251112863,825 Broadway,ADDITION,197161,2025-10-30,ISSUED
SA251112864,6107 Commerce St,REMODEL,463156,2025-11-04,ISSUED
SA251112865,6650 San Pedro Ave,ADDITION,227776,2025-10-15,ISSUED
SA251112866,4792 Houston St,REMODEL,427509,2025-09-07,ISSUED
SA251112867,1365 Commerce St,REMODEL,444408,2025-10-25,ISSUED
SA251112868,2590 Houston St,REMODEL,317942,2025-11-24,ISSUED
SA251112869,8934 Commerce St,NEW CONSTRUCTION,397118,2025-09-09,ISSUED
SA251112870,1351 Commerce St,NEW CONSTRUCTION,409043,2025-10-30,ISSUED
SA251112871,6840 Commerce St,REMODEL,432067,2025-10-15,ISSUED
SA251112872,6469 Houston St,ADDITION,372709,2025-10-16,ISSUED
SA251112873,299 Broadway,REMODEL,218931,2025-10-29,ISSUED
SA251112874,6516 Houston St,REMODEL,316557,2025-09-03,ISSUED
SA251112875,5949 Houston St,NEW CONSTRUCTION,189402,2025-11-06,ISSUED
SA251112876,3522 Broadway,NEW CONSTRUCTION,88043,2025-09-27,ISSUED
SA251112877,6669 Broadway,ADDITION,360042,2025-10-03,ISSUED
SA251112878,9759 Commerce St,NEW CONSTRUCTION,187157,2025-11-05,ISSUED
SA251112879,8530 Houston St,NEW CONSTRUCTION,263336,2025-09-04,ISSUED
SA251112880,5011 Broadway,ADDITION,344974,2025-09-21,ISSUED
SA251112881,9619 Houston St,REMODEL,427091,2025-10-21,ISSUED
SA251112882,5603 Houston St,NEW CONSTRUCTION,105556,2025-09-27,ISSUED
SA251112883,7937 Houston St,NEW CONSTRUCTION,375320,2025-10-19,ISSUED
SA251112884,4715 Broadway,NEW CONSTRUCTION,101470,2025-09-28,ISSUED
SA251112885,8463 Broadway,REMODEL,265602,2025-08-31,ISSUED
SA251112886,8598 Commerce St,REMODEL,270811,2025-11-14,ISSUED
SA251112887,8221 Broadway,ADDITION,481031,2025-09-16,ISSUED
SA251112888,2225 San Pedro Ave,ADDITION,138484,2025-09-09,ISSUED
SA251112889,9303 Commerce St,REMODEL,291905,2025-11-10,ISSUED
SA251112890,9947 Broadway,NEW CONSTRUCTION,158069,2025-11-20,ISSUED
SA251112891,3587 San Pedro Ave,ADDITION,227560,2025-09-16,ISSUED
SA251112892,1512 Broadway,REMODEL,119484,2025-09-14,ISSUED
SA251112893,7148 Broadway,REMODEL,301205,2025-10-02,ISSUED
SA251112894,5920 Commerce St,REMODEL,178306,2025-10-10,ISSUED
SA251112895,3830 Broadway,REMODEL,197589,2025-11-29,ISSUED
SA251112896,8072 Commerce St,ADDITION,268227,2025-09-29,ISSUED
SA251112897,3373 Houston St,NEW CONSTRUCTION,375171,2025-09-02,ISSUED
SA251112898,3917 San Pedro Ave,ADDITION,65691,2025-09-09,ISSUED
SA251112899,3550 San Pedro Ave,ADDITION,328394,2025-10-18,ISSUED
SA251112900,9762 Commerce St,NEW CONSTRUCTION,398410,2025-10-07,ISSUED
SA251112901,4548 Broadway,ADDITION,128584,2025-11-19,ISSUED
SA251112902,3147 Broadway,ADDITION,309385,2025-10-29,ISSUED
SA251112903,5789 Commerce St,NEW CONSTRUCTION,109600,2025-09-24,ISSUED
SA251112904,8219 Houston St,ADDITION,97154,2025-10-19,ISSUED
SA251112905,8196 San Pedro Ave,ADDITION,216331,2025-10-29,ISSUED
SA251112906,9639 Houston St,NEW CONSTRUCTION,235990,2025-10-22,ISSUED
SA251112907,4636 Houston St,REMODEL,446103,2025-11-12,ISSUED
SA251112908,1335 Commerce St,REMODEL,400859,2025-09-25,ISSUED
SA251112909,7934 Commerce St,NEW CONSTRUCTION,458775,2025-09-20,ISSUED
SA251112910,1713 San Pedro Ave,ADDITION,150965,2025-10-13,ISSUED
SA251112911,564 San Pedro Ave,NEW CONSTRUCTION,311774,2025-10-30,ISSUED
SA251112912,5668 Broadway,ADDITION,457516,2025-11-16,ISSUED
SA251112913,2412 Houston St,REMODEL,124389,2025-11-08,ISSUED
SA251112914,7784 Broadway,ADDITION,73197,2025-11-19,ISSUED
SA251112915,5756 Broadway,NEW CONSTRUCTION,152559,2025-10-01,ISSUED
SA251112916,1641 Houston St,NEW CONSTRUCTION,393275,2025-09-05,ISSUED
SA251112917,4792 Broadway,ADDITION,443486,2025-10-01,ISSUED
SA251112918,3291 Commerce St,NEW CONSTRUCTION,406327,2025-11-16,ISSUED
SA251112919,1529 Houston St,REMODEL,422144,2025-09-09,ISSUED
SA251112920,7176 San Pedro Ave,REMODEL,64989,2025-11-25,ISSUED
SA251112921,6254 Broadway,ADDITION,154074,2025-10-18,ISSUED
SA251112922,8453 Broadway,NEW CONSTRUCTION,303153,2025-11-16,ISSUED
SA251112923,3099 Commerce St,ADDITION,97511,2025-09-11,ISSUED
SA251112924,6614 Houston St,NEW CONSTRUCTION,157086,2025-11-05,ISSUED
SA251112925,1123 Broadway,REMODEL,321834,2025-09-20,ISSUED
SA251112926,6879 Broadway,NEW CONSTRUCTION,138193,2025-11-16,ISSUED
SA251112927,4491 Commerce St,REMODEL,273590,2025-10-21,ISSUED
SA251112928,3886 Commerce St,NEW CONSTRUCTION,455282,2025-09-28,ISSUED
SA251112929,7684 Houston St,ADDITION,352073,2025-09-13,ISSUED
SA251112930,1128 Commerce St,REMODEL,488194,2025-11-27,ISSUED
SA251112931,1717 Commerce St,REMODEL,260967,2025-11-24,ISSUED
SA251112932,7105 Broadway,NEW CONSTRUCTION,367428,2025-09-01,ISSUED
SA251112933,2202 San Pedro Ave,ADDITION,339444,2025-10-14,ISSUED
SA251112934,4060 Houston St,NEW CONSTRUCTION,189697,2025-11-18,ISSUED
SA251112935,6326 San Pedro Ave,ADDITION,396423,2025-10-10,ISSUED
SA251112936,5816 Broadway,NEW CONSTRUCTION,163951,2025-11-22,ISSUED
SA251112937,5202 Houston St,ADDITION,290776,2025-10-11,ISSUED
SA251112938,9344 Houston St,REMODEL,290849,2025-11-02,ISSUED
SA251112939,5792 Houston St,ADDITION,69201,2025-09-22,ISSUED
SA251112940,2675 San Pedro Ave,REMODEL,224810,2025-11-25,ISSUED
SA251112941,876 Houston St,ADDITION,162334,2025-09-20,ISSUED
SA251112942,5933 Broadway,REMODEL,418018,2025-09-24,ISSUED
SA251112943,6807 Houston St,REMODEL,69455,2025-10-27,ISSUED
SA251112944,4783 San Pedro Ave,ADDITION,183786,2025-11-16,ISSUED
SA251112945,4666 San Pedro Ave,REMODEL,210449,2025-11-15,ISSUED
SA251112946,2753 Commerce St,ADDITION,393093,2025-09-25,ISSUED
SA251112947,3051 San Pedro Ave,ADDITION,369242,2025-11-14,ISSUED
SA251112948,2156 Broadway,ADDITION,467737,2025-08-31,ISSUED
SA251112949,180 Commerce St,NEW CONSTRUCTION,356951,2025-11-03,ISSUED
SA251112950,4947 Broadway,REMODEL,121651,2025-11-08,ISSUED
SA251112951,3330 San Pedro Ave,REMODEL,314291,2025-11-02,ISSUED
SA251112952,2169 Houston St,ADDITION,133544,2025-10-22,ISSUED
SA251112953,5926 San Pedro Ave,ADDITION,383698,2025-09-28,ISSUED
SA251112954,4073 Commerce St,ADDITION,450825,2025-09-11,ISSUED
SA251112955,4099 San Pedro Ave,NEW CONSTRUCTION,261460,2025-10-14,ISSUED
SA251112956,5555 Broadway,NEW CONSTRUCTION,314309,2025-11-02,ISSUED
SA251112957,2743 Broadway,ADDITION,425153,2025-10-01,ISSUED
SA251112958,7675 Commerce St,REMODEL,198372,2025-09-02,ISSUED
SA251112959,6869 San Pedro Ave,NEW CONSTRUCTION,109894,2025-10-25,ISSUED
SA251112960,8981 San Pedro Ave,ADDITION,82170,2025-11-24,ISSUED
SA251112961,2307 Houston St,ADDITION,207047,2025-10-07,ISSUED
SA251112962,5458 Houston St,REMODEL,81847,2025-10-09,ISSUED
SA251112963,3544 Houston St,ADDITION,177822,2025-11-01,ISSUED
SA251112964,7015 Broadway,ADDITION,342054,2025-11-29,ISSUED
SA251112965,662 San Pedro Ave,NEW CONSTRUCTION,207496,2025-09-29,ISSUED
SA251112966,1148 Commerce St,ADDITION,176802,2025-10-11,ISSUED
SA251112967,7186 San Pedro Ave,REMODEL,254930,2025-10-18,ISSUED
SA251112968,6987 San Pedro Ave,REMODEL,439667,2025-10-08,ISSUED
SA251112969,5188 Houston St,REMODEL,72672,2025-11-08,ISSUED
SA251112970,274 San Pedro Ave,NEW CONSTRUCTION,183382,2025-11-21,ISSUED
SA251112971,9898 Commerce St,REMODEL,493704,2025-09-21,ISSUED
SA251112972,6345 Broadway,REMODEL,189998,2025-11-29,ISSUED
SA251112973,735 Broadway,ADDITION,154035,2025-11-28,ISSUED
SA251112974,2376 Broadway,NEW CONSTRUCTION,259978,2025-11-24,ISSUED
SA251112975,340 San Pedro Ave,ADDITION,297962,2025-11-05,ISSUED
SA251112976,7098 San Pedro Ave,ADDITION,251087,2025-11-13,ISSUED
SA251112977,9955 Commerce St,ADDITION,318507,2025-09-05,ISSUED
SA251112978,5370 Houston St,ADDITION,313119,2025-09-26,ISSUED
SA251112979,765 Broadway,ADDITION,141197,2025-09-28,ISSUED
SA251112980,7881 Commerce St,REMODEL,319930,2025-10-13,ISSUED
SA251112981,6965 Houston St,NEW CONSTRUCTION,202708,2025-10-18,ISSUED
SA251112982,422 Commerce St,ADDITION,298586,2025-10-08,ISSUED
SA251112983,886 Houston St,REMODEL,264064,2025-10-18,ISSUED
SA251112984,6651 Houston St,ADDITION,313871,2025-09-10,ISSUED
SA251112985,459 Houston St,NEW CONSTRUCTION,60958,2025-11-02,ISSUED
SA251112986,5257 Commerce St,REMODEL,459928,2025-11-27,ISSUED
SA251112987,8571 San Pedro Ave,ADDITION,231255,2025-11-24,ISSUED
SA251112988,2941 Broadway,REMODEL,402180,2025-10-05,ISSUED
SA251112989,152 Broadway,REMODEL,79145,2025-09-22,ISSUED
SA251112990,9848 Commerce St,ADDITION,238180,2025-11-29,ISSUED
SA251112991,5785 Commerce St,ADDITION,334505,2025-11-04,ISSUED
SA251112992,243 Commerce St,ADDITION,370347,2025-11-02,ISSUED
SA251112993,2260 Commerce St,ADDITION,113569,2025-09-26,ISSUED
SA251112994,7054 Houston St,NEW CONSTRUCTION,140929,2025-09-20,ISSUED
SA251112995,290 San Pedro Ave,REMODEL,179631,2025-09-06,ISSUED
SA251112996,5202 Commerce St,REMODEL,247572,2025-09-18,ISSUED
SA251112997,8750 Commerce St,REMODEL,391542,2025-11-21,ISSUED
SA251112998,2576 San Pedro Ave,ADDITION,471745,2025-10-27,ISSUED
SA251112999,7994 Broadway,ADDITION,242391,2025-10-02,ISSUED
SA251113000,6647 San Pedro Ave,REMODEL,142800,2025-10-24,ISSUED
SA251113001,848 San Pedro Ave,REMODEL,169033,2025-09-02,ISSUED
SA251113002,8688 San Pedro Ave,NEW CONSTRUCTION,129391,2025-10-23,ISSUED
SA251113003,2331 Houston St,NEW CONSTRUCTION,95196,2025-10-26,ISSUED
SA251113004,8372 Houston St,ADDITION,61452,2025-09-08,ISSUED
SA251113005,466 Houston St,NEW CONSTRUCTION,101348,2025-10-18,ISSUED
SA251113006,8375 Houston St,ADDITION,437600,2025-09-28,ISSUED
SA251113007,2421 Commerce St,NEW CONSTRUCTION,144985,2025-11-29,ISSUED
SA251113008,3413 Houston St,REMODEL,280764,2025-10-11,ISSUED
SA251113009,1881 Broadway,NEW CONSTRUCTION,420564,2025-10-25,ISSUED
SA251113010,2498 Broadway,REMODEL,396111,2025-11-23,ISSUED
SA251113011,1510 Broadway,ADDITION,406624,2025-09-17,ISSUED
SA251113012,2557 Houston St,NEW CONSTRUCTION,259239,2025-09-30,ISSUED
SA251113013,5009 Commerce St,REMODEL,211275,2025-11-04,ISSUED
SA251113014,1286 Broadway,ADDITION,245951,2025-10-28,ISSUED
SA251113015,2409 San Pedro Ave,REMODEL,231393,2025-10-21,ISSUED
SA251113016,6330 Broadway,REMODEL,64256,2025-09-05,ISSUED
SA251113017,6349 Commerce St,NEW CONSTRUCTION,211216,2025-10-05,ISSUED
SA251113018,4263 Broadway,REMODEL,315234,2025-11-19,ISSUED
SA251113019,5345 Houston St,ADDITION,381126,2025-10-23,ISSUED
SA251113020,5422 Commerce St,REMODEL,363350,2025-11-20,ISSUED
SA251113021,3270 Broadway,NEW CONSTRUCTION,361532,2025-09-30,ISSUED
SA251113022,9085 San Pedro Ave,NEW CONSTRUCTION,428545,2025-11-24,ISSUED
SA251113023,6543 San Pedro Ave,NEW CONSTRUCTION,110562,2025-11-17,ISSUED
SA251113024,2811 San Pedro Ave,NEW CONSTRUCTION,57132,2025-09-23,ISSUED
SA251113025,6294 Commerce St,REMODEL,94253,2025-11-25,ISSUED
SA251113026,1816 Broadway,REMODEL,206195,2025-11-01,ISSUED
SA251113027,6868 Commerce St,ADDITION,420290,2025-09-13,ISSUED
SA251113028,4357 Broadway,REMODEL,115441,2025-10-05,ISSUED
SA251113029,351 Broadway,ADDITION,291262,2025-10-28,ISSUED
SA251113030,8699 Houston St,NEW CONSTRUCTION,454757,2025-09-19,ISSUED
SA251113031,4363 San Pedro Ave,REMODEL,189672,2025-10-14,ISSUED
SA251113032,2255 Commerce St,REMODEL,451117,2025-10-09,ISSUED
SA251113033,9414 Commerce St,ADDITION,355454,2025-09-17,ISSUED
SA251113034,9778 Broadway,REMODEL,440925,2025-11-14,ISSUED
SA251113035,7726 Houston St,ADDITION,224563,2025-09-17,ISSUED
SA251113036,4699 San Pedro Ave,NEW CONSTRUCTION,256702,2025-09-30,ISSUED
SA251113037,959 Commerce St,REMODEL,216207,2025-10-03,ISSUED
SA251113038,4621 Broadway,REMODEL,276748,2025-09-21,ISSUED
SA251113039,1941 Commerce St,REMODEL,54477,2025-09-21,ISSUED
SA251113040,4620 Broadway,REMODEL,389289,2025-11-02,ISSUED
SA251113041,3866 San Pedro Ave,NEW CONSTRUCTION,274014,2025-10-19,ISSUED
SA251113042,7755 Commerce St,ADDITION,122759,2025-09-16,ISSUED
SA251113043,4003 Broadway,NEW CONSTRUCTION,55412,2025-11-25,ISSUED
SA251113044,1286 Commerce St,REMODEL,355441,2025-09-25,ISSUED
SA251113045,6781 Houston St,REMODEL,159515,2025-11-19,ISSUED
SA251113046,6102 Commerce St,NEW CONSTRUCTION,293490,2025-10-25,ISSUED
SA251113047,9259 Broadway,REMODEL,193879,2025-09-19,ISSUED
SA251113048,2414 Commerce St,ADDITION,224116,2025-10-12,ISSUED
SA251113049,5982 Commerce St,NEW CONSTRUCTION,69893,2025-09-29,ISSUED
SA251113050,1774 Houston St,ADDITION,323760,2025-09-07,ISSUED
SA251113051,7771 Houston St,ADDITION,348900,2025-11-17,ISSUED
SA251113052,1482 Commerce St,ADDITION,394706,2025-10-03,ISSUED
SA251113053,6197 San Pedro Ave,ADDITION,345078,2025-10-06,ISSUED
SA251113054,3001 Broadway,NEW CONSTRUCTION,464569,2025-10-03,ISSUED
SA251113055,8279 San Pedro Ave,NEW CONSTRUCTION,218911,2025-09-07,ISSUED
SA251113056,3358 Broadway,REMODEL,134345,2025-09-16,ISSUED
SA251113057,4705 Commerce St,NEW CONSTRUCTION,249693,2025-10-14,ISSUED
SA251113058,9089 Houston St,ADDITION,67188,2025-11-10,ISSUED
SA251113059,1741 Broadway,NEW CONSTRUCTION,189476,2025-11-06,ISSUED
SA251113060,1209 Commerce St,ADDITION,69067,2025-09-30,ISSUED
SA251113061,2924 San Pedro Ave,REMODEL,195692,2025-11-26,ISSUED
SA251113062,9925 San Pedro Ave,NEW CONSTRUCTION,442685,2025-11-18,ISSUED
SA251113063,7209 Houston St,REMODEL,391596,2025-11-27,ISSUED
SA251113064,1006 Houston St,NEW CONSTRUCTION,65359,2025-10-07,ISSUED
SA251113065,9507 Commerce St,ADDITION,246761,2025-10-12,ISSUED
SA251113066,2418 Houston St,REMODEL,418855,2025-10-03,ISSUED
SA251113067,3102 Commerce St,REMODEL,415871,2025-10-07,ISSUED
SA251113068,5139 Commerce St,ADDITION,454548,2025-10-11,ISSUED
SA251113069,3682 Commerce St,ADDITION,452416,2025-11-15,ISSUED
SA251113070,1711 Commerce St,REMODEL,447308,2025-10-01,ISSUED
SA251113071,6977 Broadway,REMODEL,225392,2025-10-11,ISSUED
SA251113072,9887 Broadway,REMODEL,386499,2025-10-14,ISSUED
SA251113073,7916 San Pedro Ave,ADDITION,428075,2025-09-18,ISSUED
SA251113074,5417 Broadway,REMODEL,455704,2025-09-17,ISSUED
SA251113075,9544 Broadway,REMODEL,225633,2025-09-20,ISSUED
SA251113076,6398 Commerce St,NEW CONSTRUCTION,321003,2025-11-06,ISSUED
SA251113077,6673 Houston St,REMODEL,314727,2025-09-28,ISSUED
SA251113078,8643 Houston St,REMODEL,440202,2025-10-09,ISSUED
SA251113079,3428 San Pedro Ave,NEW CONSTRUCTION,391301,2025-10-18,ISSUED
SA251113080,2729 Commerce St,NEW CONSTRUCTION,482771,2025-10-23,ISSUED
SA251113081,9348 Broadway,REMODEL,178724,2025-10-16,ISSUED
SA251113082,8023 Houston St,REMODEL,213712,2025-11-14,ISSUED
SA251113083,4513 Broadway,NEW CONSTRUCTION,380716,2025-10-06,ISSUED
SA251113084,9860 Broadway,NEW CONSTRUCTION,472289,2025-11-22,ISSUED
SA251113085,4542 Broadway,ADDITION,474065,2025-09-19,ISSUED
SA251113086,2858 Houston St,REMODEL,138432,2025-11-17,ISSUED
SA251113087,1995 Broadway,ADDITION,471229,2025-09-17,ISSUED
SA251113088,7983 Houston St,NEW CONSTRUCTION,479361,2025-10-07,ISSUED
SA251113089,2564 Broadway,REMODEL,280737,2025-10-01,ISSUED
SA251113090,9246 Commerce St,REMODEL,263661,2025-11-01,ISSUED
SA251113091,8984 Commerce St,REMODEL,441098,2025-10-05,ISSUED
SA251113092,2422 Commerce St,REMODEL,342783,2025-09-17,ISSUED
SA251113093,1498 San Pedro Ave,NEW CONSTRUCTION,256651,2025-09-15,ISSUED
SA251113094,8581 San Pedro Ave,REMODEL,234057,2025-11-23,ISSUED
SA251113095,9070 San Pedro Ave,REMODEL,408639,2025-09-15,ISSUED
SA251113096,9082 San Pedro Ave,ADDITION,120354,2025-09-24,ISSUED
SA251113097,8479 Commerce St,NEW CONSTRUCTION,171489,2025-11-29,ISSUED
SA251113098,9738 Commerce St,REMODEL,180050,2025-09-17,ISSUED
SA251113099,3456 Houston St,REMODEL,499454,2025-09-20,ISSUED
SA251113100,7863 Broadway,REMODEL,65935,2025-10-08,ISSUED
SA251113101,1999 San Pedro Ave,ADDITION,170541,2025-08-31,ISSUED
SA251113102,3759 Commerce St,ADDITION,324595,2025-11-05,ISSUED
SA251113103,5705 San Pedro Ave,NEW CONSTRUCTION,131434,2025-09-23,ISSUED
SA251113104,4258 San Pedro Ave,REMODEL,103550,2025-11-29,ISSUED
SA251113105,8310 San Pedro Ave,NEW CONSTRUCTION,365530,2025-10-10,ISSUED
SA251113106,1089 San Pedro Ave,NEW CONSTRUCTION,112341,2025-11-29,ISSUED
SA251113107,3975 Houston St,ADDITION,482210,2025-10-22,ISSUED
SA251113108,3910 Broadway,NEW CONSTRUCTION,319340,2025-10-10,ISSUED
SA251113109,1018 Houston St,NEW CONSTRUCTION,126825,2025-11-02,ISSUED
SA251113110,8362 San Pedro Ave,NEW CONSTRUCTION,480699,2025-11-19,ISSUED
SA251113111,5356 Houston St,NEW CONSTRUCTION,412088,2025-11-18,ISSUED
SA251113112,9827 Broadway,NEW CONSTRUCTION,484322,2025-11-18,ISSUED
SA251113113,8089 Houston St,ADDITION,479628,2025-11-27,ISSUED
SA251113114,5356 Commerce St,NEW CONSTRUCTION,431321,2025-09-17,ISSUED
SA251113115,4486 Commerce St,ADDITION,279630,2025-11-28,ISSUED
SA251113116,912 Commerce St,NEW CONSTRUCTION,202174,2025-09-28,ISSUED
SA251113117,7480 Broadway,ADDITION,54701,2025-10-18,ISSUED
SA251113118,3509 Commerce St,REMODEL,110894,2025-10-17,ISSUED
SA251113119,2473 San Pedro Ave,REMODEL,276649,2025-10-05,ISSUED
SA251113120,4753 Houston St,NEW CONSTRUCTION,379972,2025-11-07,ISSUED
SA251113121,5643 Commerce St,REMODEL,91524,2025-09-13,ISSUED
SA251113122,8685 Commerce St,REMODEL,487214,2025-09-01,ISSUED
SA251113123,3800 Houston St,NEW CONSTRUCTION,337313,2025-10-25,ISSUED
