permit_number,issue_date,work_type,project_name,description,address,city,zip_code,owner_name,contractor,contractor_phone,estimated_cost,status,council_district
NSH251113308,2025-11-07,ELECTRICAL,Electrical Project,ELECTRICAL at 1340 Church St,1340 Church St,Nashville,37204,Anderson Group,Green Hills Builders,N/A,92052,APPROVED,3
NSH251113309,2025-11-21,ELECTRICAL,Electrical Project,ELECTRICAL at 853 Franklin Pike,853 Franklin Pike,Nashville,37203,Johnson Properties,Tennessee Premier Builders,N/A,41195,APPROVED,1
NSH251113310,2025-11-20,MECHANICAL,Mechanical Project,MECHANICAL at 9578 Broadway,9578 Broadway,Nashville,37212,Miller Construction,N/A,(615) 614-9501,76287,ISSUED,20
NSH251113311,2025-11-24,REPAIR,Repair Project,REPAIR at 424 Lebanon Pike,424 Lebanon Pike,Nashville,37204,Martinez LLC,Nashville Home Improvement,(615) 966-8541,16258,PENDING,33
NSH251113312,2025-11-18,REPAIR,Repair Project,REPAIR at 3678 Franklin Pike,3678 Franklin Pike,Nashville,37204,Miller Construction,Nashville Builders LLC,(615) 977-6712,53329,PENDING,1
NSH251113313,2025-11-21,COMMERCIAL,Commercial Project,COMMERCIAL at 426 Dickerson Pike,426 Dickerson Pike,Nashville,37211,Anderson Group,East Nashville Construction,N/A,1350453,ISSUED,20
NSH251113314,2025-11-09,RESIDENTIAL,Residential Project,RESIDENTIAL at 9818 Charlotte Ave,9818 Charlotte Ave,Nashville,37212,Miller Construction,Nashville Builders LLC,(615) 206-2508,13710,FINAL,6
NSH251113315,2025-11-18,MECHANICAL,Mechanical Project,MECHANICAL at 3206 West End Ave,3206 West End Ave,Nashville,37205,Williams Ventures,Nashville Builders LLC,N/A,54593,FINAL,5
NSH251113316,2025-11-22,REPAIR,Repair Project,REPAIR at 2149 Franklin Pike,2149 Franklin Pike,Nashville,37205,Smith Development LLC,N/A,(615) 888-2041,32122,APPROVED,3
NSH251113317,2025-11-04,MECHANICAL,Mechanical Project,MECHANICAL at 6815 Broadway,6815 Broadway,Nashville,37212,Thomas Enterprises,Tennessee Premier Builders,N/A,15145,ISSUED,22
NSH251113318,2025-11-01,MECHANICAL,Mechanical Project,MECHANICAL at 7710 Franklin Pike,7710 Franklin Pike,Nashville,37201,Davis Investments,Franklin Construction,(615) 267-8602,57642,APPROVED,35
NSH251013319,2025-10-30,COMMERCIAL,Commercial Project,COMMERCIAL at 2674 Murfreesboro Pike,2674 Murfreesboro Pike,Nashville,37212,Smith Development LLC,Tennessee Premier Builders,(615) 731-6457,969433,PENDING,20
NSH251113320,2025-11-12,DEMOLITION,Demolition Project,DEMOLITION at 9347 Woodland St,9347 Woodland St,Nashville,37206,Anderson Group,N/A,(615) 257-2191,44585,PENDING,22
NSH251113321,2025-11-14,RESIDENTIAL,Residential Project,RESIDENTIAL at 6053 Church St,6053 Church St,Nashville,37203,Smith Development LLC,Green Hills Builders,(615) 959-4180,60424,FINAL,19
NSH251113322,2025-11-13,RESIDENTIAL,Residential Project,RESIDENTIAL at 3705 Nolensville Pike,3705 Nolensville Pike,Nashville,37205,Martinez LLC,Music City Construction,(615) 908-5851,31016,PENDING,6
NSH251113323,2025-11-24,COMMERCIAL,Commercial Project,COMMERCIAL at 2922 21st Ave,2922 21st Ave,Nashville,37206,Miller Construction,Brentwood Builders Inc,N/A,1258481,PENDING,6
NSH251113324,2025-11-16,ADDITION,Addition Project,ADDITION at 4529 Dickerson Pike,4529 Dickerson Pike,Nashville,37201,Williams Ventures,Nashville Home Improvement,N/A,294570,ISSUED,5
NSH251113325,2025-11-12,REPAIR,Repair Project,REPAIR at 9148 Nolensville Pike,9148 Nolensville Pike,Nashville,37208,Martinez LLC,Tennessee Premier Builders,(615) 843-4248,11593,APPROVED,7
NSH251113326,2025-11-27,ROOFING,Roofing Project,ROOFING at 2818 Dickerson Pike,2818 Dickerson Pike,Nashville,37209,Thomas Enterprises,N/A,(615) 918-7284,94643,FINAL,2
NSH251013327,2025-10-31,DEMOLITION,Demolition Project,DEMOLITION at 2056 Lebanon Pike,2056 Lebanon Pike,Nashville,37209,Brown Holdings,Cumberland Construction Co,(615) 592-9665,28160,PENDING,19
NSH251113328,2025-11-22,RESIDENTIAL,Residential Project,RESIDENTIAL at 7273 West End Ave,7273 West End Ave,Nashville,37203,Johnson Properties,Tennessee Premier Builders,(615) 752-9556,24260,APPROVED,21
NSH251113329,2025-11-20,ROOFING,Roofing Project,ROOFING at 3011 Lebanon Pike,3011 Lebanon Pike,Nashville,37215,Martinez LLC,East Nashville Construction,(615) 294-9545,52311,PENDING,20
NSH251113330,2025-11-13,MECHANICAL,Mechanical Project,MECHANICAL at 3089 Hillsboro Pike,3089 Hillsboro Pike,Nashville,37208,Williams Ventures,Brentwood Builders Inc,(615) 238-2009,59558,APPROVED,2
NSH251013331,2025-10-30,REMODEL,Remodel Project,REMODEL at 8538 Charlotte Ave,8538 Charlotte Ave,Nashville,37208,Davis Investments,Cumberland Construction Co,(615) 855-1837,408352,APPROVED,2
NSH251113332,2025-11-14,COMMERCIAL,Commercial Project,COMMERCIAL at 6187 Charlotte Ave,6187 Charlotte Ave,Nashville,37206,Miller Construction,East Nashville Construction,N/A,334893,FINAL,21
NSH251113333,2025-11-08,REPAIR,Repair Project,REPAIR at 1845 Church St,1845 Church St,Nashville,37215,Smith Development LLC,N/A,(615) 751-1931,73155,FINAL,5
NSH251113334,2025-11-03,ROOFING,Roofing Project,ROOFING at 9028 Broadway,9028 Broadway,Nashville,37205,Martinez LLC,Brentwood Builders Inc,(615) 478-7653,11001,PENDING,22
NSH251113335,2025-11-02,COMMERCIAL,Commercial Project,COMMERCIAL at 681 Lebanon Pike,681 Lebanon Pike,Nashville,37205,Anderson Group,Green Hills Builders,(615) 241-4475,377079,APPROVED,4
NSH251113336,2025-11-23,MECHANICAL,Mechanical Project,MECHANICAL at 6128 Dickerson Pike,6128 Dickerson Pike,Nashville,37211,Martinez LLC,Brentwood Builders Inc,(615) 789-4214,14149,APPROVED,22
NSH251013337,2025-10-30,RESIDENTIAL,Residential Project,RESIDENTIAL at 8995 Murfreesboro Pike,8995 Murfreesboro Pike,Nashville,37212,Miller Construction,Tennessee Premier Builders,N/A,96587,PENDING,7
NSH251013338,2025-10-31,DEMOLITION,Demolition Project,DEMOLITION at 3497 Charlotte Ave,3497 Charlotte Ave,Nashville,37206,Williams Ventures,Volunteer State Contractors,N/A,7914,FINAL,3
NSH251113339,2025-11-09,ALTERATION,Alteration Project,ALTERATION at 3888 21st Ave,3888 21st Ave,Nashville,37211,Williams Ventures,Music City Construction,(615) 985-5381,41846,PENDING,35
NSH251113340,2025-11-04,REPAIR,Repair Project,REPAIR at 2522 Broadway,2522 Broadway,Nashville,37211,Smith Development LLC,Nashville Home Improvement,(615) 399-7158,6509,ISSUED,22
NSH251113341,2025-11-15,ADDITION,Addition Project,ADDITION at 8552 Murfreesboro Pike,8552 Murfreesboro Pike,Nashville,37212,Johnson Properties,Volunteer State Contractors,(615) 617-2802,299488,ISSUED,34
NSH251013342,2025-10-29,ALTERATION,Alteration Project,ALTERATION at 3163 Broadway,3163 Broadway,Nashville,37212,Johnson Properties,Brentwood Builders Inc,(615) 742-5067,44706,FINAL,19
NSH251113343,2025-11-04,DEMOLITION,Demolition Project,DEMOLITION at 1989 Lebanon Pike,1989 Lebanon Pike,Nashville,37208,Brown Holdings,N/A,(615) 968-4404,65036,PENDING,33
NSH251013344,2025-10-30,DEMOLITION,Demolition Project,DEMOLITION at 1497 Nolensville Pike,1497 Nolensville Pike,Nashville,37209,Wilson Properties,East Nashville Construction,(615) 218-2633,54095,APPROVED,34
NSH251113345,2025-11-13,PLUMBING,Plumbing Project,PLUMBING at 5099 Dickerson Pike,5099 Dickerson Pike,Nashville,37211,Wilson Properties,Nashville Builders LLC,(615) 875-5359,96330,PENDING,1
NSH251113346,2025-11-07,REMODEL,Remodel Project,REMODEL at 9737 Church St,9737 Church St,Nashville,37209,Brown Holdings,Nashville Builders LLC,N/A,492554,ISSUED,35
NSH251113347,2025-11-11,COMMERCIAL,Commercial Project,COMMERCIAL at 1205 Hillsboro Pike,1205 Hillsboro Pike,Nashville,37211,Williams Ventures,Nashville Builders LLC,(615) 604-1596,511309,PENDING,1
NSH251113348,2025-11-05,ALTERATION,Alteration Project,ALTERATION at 7831 Dickerson Pike,7831 Dickerson Pike,Nashville,37211,Williams Ventures,N/A,(615) 579-3461,97705,FINAL,34
NSH251113349,2025-11-09,ADDITION,Addition Project,ADDITION at 170 West End Ave,170 West End Ave,Nashville,37209,Davis Investments,Music City Construction,(615) 241-1834,397970,PENDING,1
NSH251113350,2025-11-19,PLUMBING,Plumbing Project,PLUMBING at 8047 Lebanon Pike,8047 Lebanon Pike,Nashville,37209,Miller Construction,Cumberland Construction Co,(615) 503-9768,27462,APPROVED,6
NSH251113351,2025-11-12,ALTERATION,Alteration Project,ALTERATION at 355 Dickerson Pike,355 Dickerson Pike,Nashville,37211,Brown Holdings,Tennessee Premier Builders,(615) 345-6617,30405,ISSUED,21
NSH251113352,2025-11-15,DEMOLITION,Demolition Project,DEMOLITION at 3958 Hillsboro Pike,3958 Hillsboro Pike,Nashville,37204,Wilson Properties,Brentwood Builders Inc,(615) 884-9768,98934,ISSUED,35
NSH251113353,2025-11-11,COMMERCIAL,Commercial Project,COMMERCIAL at 8543 Broadway,8543 Broadway,Nashville,37204,Martinez LLC,N/A,N/A,1602832,APPROVED,20
NSH251113354,2025-11-23,REPAIR,Repair Project,REPAIR at 9036 Dickerson Pike,9036 Dickerson Pike,Nashville,37201,Johnson Properties,Tennessee Premier Builders,(615) 256-2333,71816,ISSUED,19
NSH251113355,2025-11-21,DEMOLITION,Demolition Project,DEMOLITION at 7896 Church St,7896 Church St,Nashville,37212,Miller Construction,East Nashville Construction,N/A,24521,APPROVED,22
NSH251113356,2025-11-26,ELECTRICAL,Electrical Project,ELECTRICAL at 5038 Hillsboro Pike,5038 Hillsboro Pike,Nashville,37212,Thomas Enterprises,Brentwood Builders Inc,(615) 749-4971,87381,PENDING,21
NSH251113357,2025-11-15,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 7901 Church St,7901 Church St,Nashville,37205,Wilson Properties,Franklin Construction,(615) 683-4742,1222167,APPROVED,6
NSH251113358,2025-11-06,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 527 21st Ave,527 21st Ave,Nashville,37209,Brown Holdings,East Nashville Construction,N/A,1118872,APPROVED,7
NSH251113359,2025-11-05,REMODEL,Remodel Project,REMODEL at 8641 Franklin Pike,8641 Franklin Pike,Nashville,37201,Smith Development LLC,Green Hills Builders,(615) 444-3866,51170,ISSUED,19
NSH251113360,2025-11-09,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 3586 West End Ave,3586 West End Ave,Nashville,37206,Johnson Properties,N/A,(615) 298-6887,1162187,PENDING,6
NSH251113361,2025-11-18,REMODEL,Remodel Project,REMODEL at 357 Charlotte Ave,357 Charlotte Ave,Nashville,37201,Johnson Properties,East Nashville Construction,(615) 263-3910,402010,APPROVED,2
NSH251113362,2025-11-26,RESIDENTIAL,Residential Project,RESIDENTIAL at 4307 Lebanon Pike,4307 Lebanon Pike,Nashville,37203,Johnson Properties,Volunteer State Contractors,N/A,94357,FINAL,4
NSH251113363,2025-11-17,ADDITION,Addition Project,ADDITION at 9205 Church St,9205 Church St,Nashville,37205,Wilson Properties,East Nashville Construction,(615) 465-4636,437817,ISSUED,35
NSH251113364,2025-11-24,RESIDENTIAL,Residential Project,RESIDENTIAL at 8908 Broadway,8908 Broadway,Nashville,37205,Johnson Properties,Nashville Home Improvement,N/A,41209,ISSUED,19
NSH251113365,2025-11-04,ADDITION,Addition Project,ADDITION at 3548 21st Ave,3548 21st Ave,Nashville,37209,Smith Development LLC,Nashville Home Improvement,(615) 412-1520,66764,PENDING,22
NSH251113366,2025-11-01,ROOFING,Roofing Project,ROOFING at 4727 Murfreesboro Pike,4727 Murfreesboro Pike,Nashville,37206,Wilson Properties,East Nashville Construction,N/A,69766,ISSUED,7
NSH251113367,2025-11-13,ADDITION,Addition Project,ADDITION at 3603 Dickerson Pike,3603 Dickerson Pike,Nashville,37209,Wilson Properties,Nashville Home Improvement,(615) 683-6135,272130,FINAL,3
NSH251113368,2025-11-12,PLUMBING,Plumbing Project,PLUMBING at 8453 Woodland St,8453 Woodland St,Nashville,37206,Thomas Enterprises,Music City Construction,N/A,6742,PENDING,35
NSH251113369,2025-11-11,ROOFING,Roofing Project,ROOFING at 7123 Lebanon Pike,7123 Lebanon Pike,Nashville,37208,Johnson Properties,Cumberland Construction Co,(615) 424-3086,59530,ISSUED,34
NSH251113370,2025-11-27,REMODEL,Remodel Project,REMODEL at 1062 Hillsboro Pike,1062 Hillsboro Pike,Nashville,37211,Johnson Properties,Nashville Home Improvement,(615) 604-9464,360091,APPROVED,34
NSH251113371,2025-11-18,ROOFING,Roofing Project,ROOFING at 9227 Franklin Pike,9227 Franklin Pike,Nashville,37211,Wilson Properties,Green Hills Builders,(615) 560-1152,39536,APPROVED,35
NSH251113372,2025-11-08,PLUMBING,Plumbing Project,PLUMBING at 8596 Lebanon Pike,8596 Lebanon Pike,Nashville,37209,Smith Development LLC,Franklin Construction,N/A,61642,APPROVED,3
NSH251113373,2025-11-14,ROOFING,Roofing Project,ROOFING at 3758 Charlotte Ave,3758 Charlotte Ave,Nashville,37206,Davis Investments,Cumberland Construction Co,(615) 611-7842,81102,ISSUED,33
NSH251113374,2025-11-12,MECHANICAL,Mechanical Project,MECHANICAL at 7006 Charlotte Ave,7006 Charlotte Ave,Nashville,37215,Johnson Properties,Music City Construction,(615) 441-5374,56273,FINAL,33
NSH251113375,2025-11-27,PLUMBING,Plumbing Project,PLUMBING at 2738 Charlotte Ave,2738 Charlotte Ave,Nashville,37204,Williams Ventures,N/A,(615) 751-7959,96779,APPROVED,20
NSH251113376,2025-11-14,MECHANICAL,Mechanical Project,MECHANICAL at 6179 Lebanon Pike,6179 Lebanon Pike,Nashville,37211,Davis Investments,N/A,N/A,52067,PENDING,2
NSH251113377,2025-11-24,DEMOLITION,Demolition Project,DEMOLITION at 6375 Lebanon Pike,6375 Lebanon Pike,Nashville,37206,Smith Development LLC,Green Hills Builders,(615) 243-7080,77113,APPROVED,2
NSH251113378,2025-11-25,REPAIR,Repair Project,REPAIR at 4248 Broadway,4248 Broadway,Nashville,37211,Johnson Properties,Franklin Construction,(615) 727-9494,99662,PENDING,35
NSH251113379,2025-11-16,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 6883 Franklin Pike,6883 Franklin Pike,Nashville,37208,Johnson Properties,Green Hills Builders,N/A,481529,ISSUED,21
NSH251113380,2025-11-24,REMODEL,Remodel Project,REMODEL at 8904 Lebanon Pike,8904 Lebanon Pike,Nashville,37203,Martinez LLC,Brentwood Builders Inc,N/A,85969,PENDING,22
NSH251113381,2025-11-27,COMMERCIAL,Commercial Project,COMMERCIAL at 4404 Broadway,4404 Broadway,Nashville,37201,Smith Development LLC,Nashville Builders LLC,(615) 328-1327,1279466,PENDING,1
NSH251113382,2025-11-14,MECHANICAL,Mechanical Project,MECHANICAL at 3546 Woodland St,3546 Woodland St,Nashville,37209,Martinez LLC,Cumberland Construction Co,(615) 408-1817,56190,ISSUED,1
NSH251113383,2025-11-14,RESIDENTIAL,Residential Project,RESIDENTIAL at 1246 Hillsboro Pike,1246 Hillsboro Pike,Nashville,37212,Anderson Group,Franklin Construction,(615) 620-8849,65524,FINAL,4
NSH251113384,2025-11-09,PLUMBING,Plumbing Project,PLUMBING at 4818 West End Ave,4818 West End Ave,Nashville,37206,Brown Holdings,Green Hills Builders,(615) 909-8738,99440,APPROVED,34
NSH251113385,2025-11-01,MECHANICAL,Mechanical Project,MECHANICAL at 5687 Hillsboro Pike,5687 Hillsboro Pike,Nashville,37208,Thomas Enterprises,East Nashville Construction,(615) 423-4158,24281,APPROVED,33
NSH251113386,2025-11-05,RESIDENTIAL,Residential Project,RESIDENTIAL at 557 Dickerson Pike,557 Dickerson Pike,Nashville,37212,Williams Ventures,Nashville Builders LLC,(615) 433-1999,65731,APPROVED,2
NSH251113387,2025-11-17,COMMERCIAL,Commercial Project,COMMERCIAL at 7041 West End Ave,7041 West End Ave,Nashville,37205,Wilson Properties,Tennessee Premier Builders,(615) 738-3893,228028,APPROVED,5
NSH251113388,2025-11-05,PLUMBING,Plumbing Project,PLUMBING at 3107 West End Ave,3107 West End Ave,Nashville,37201,Miller Construction,Cumberland Construction Co,(615) 983-3541,72180,FINAL,33
NSH251113389,2025-11-25,ELECTRICAL,Electrical Project,ELECTRICAL at 2610 Nolensville Pike,2610 Nolensville Pike,Nashville,37209,Anderson Group,Brentwood Builders Inc,(615) 964-9505,88435,FINAL,19
NSH251013390,2025-10-30,MECHANICAL,Mechanical Project,MECHANICAL at 3191 Woodland St,3191 Woodland St,Nashville,37204,Brown Holdings,Cumberland Construction Co,(615) 602-3864,89880,PENDING,5
NSH251113391,2025-11-22,ADDITION,Addition Project,ADDITION at 7026 Charlotte Ave,7026 Charlotte Ave,Nashville,37215,Anderson Group,N/A,(615) 363-5622,297505,FINAL,5
NSH251113392,2025-11-22,DEMOLITION,Demolition Project,DEMOLITION at 9168 Charlotte Ave,9168 Charlotte Ave,Nashville,37203,Wilson Properties,Tennessee Premier Builders,(615) 293-3555,44903,FINAL,5
NSH251113393,2025-11-03,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 9753 21st Ave,9753 21st Ave,Nashville,37201,Wilson Properties,Brentwood Builders Inc,(615) 973-9650,1193397,FINAL,3
NSH251113394,2025-11-19,PLUMBING,Plumbing Project,PLUMBING at 4205 21st Ave,4205 21st Ave,Nashville,37203,Anderson Group,Volunteer State Contractors,N/A,99686,APPROVED,1
NSH251113395,2025-11-13,ALTERATION,Alteration Project,ALTERATION at 3772 21st Ave,3772 21st Ave,Nashville,37206,Brown Holdings,Brentwood Builders Inc,(615) 753-8626,64701,FINAL,7
NSH251113396,2025-11-10,ROOFING,Roofing Project,ROOFING at 5458 Lebanon Pike,5458 Lebanon Pike,Nashville,37211,Miller Construction,Music City Construction,N/A,62462,PENDING,3
NSH251113397,2025-11-09,ROOFING,Roofing Project,ROOFING at 1661 Franklin Pike,1661 Franklin Pike,Nashville,37203,Wilson Properties,Music City Construction,N/A,17043,FINAL,4
NSH251113398,2025-11-18,REMODEL,Remodel Project,REMODEL at 2269 Dickerson Pike,2269 Dickerson Pike,Nashville,37204,Thomas Enterprises,Brentwood Builders Inc,N/A,76866,FINAL,21
NSH251113399,2025-11-15,REPAIR,Repair Project,REPAIR at 2190 Charlotte Ave,2190 Charlotte Ave,Nashville,37203,Anderson Group,N/A,N/A,60494,FINAL,1
NSH251113400,2025-11-15,MECHANICAL,Mechanical Project,MECHANICAL at 2996 Lebanon Pike,2996 Lebanon Pike,Nashville,37208,Smith Development LLC,N/A,(615) 680-9422,66013,PENDING,20
NSH251113401,2025-11-07,COMMERCIAL,Commercial Project,COMMERCIAL at 6072 Nolensville Pike,6072 Nolensville Pike,Nashville,37206,Brown Holdings,N/A,(615) 612-7520,274365,PENDING,33
NSH251113402,2025-11-01,DEMOLITION,Demolition Project,DEMOLITION at 1443 Dickerson Pike,1443 Dickerson Pike,Nashville,37211,Thomas Enterprises,Music City Construction,(615) 787-4306,99573,ISSUED,22
NSH251113403,2025-11-06,RESIDENTIAL,Residential Project,RESIDENTIAL at 7124 Church St,7124 Church St,Nashville,37201,Wilson Properties,East Nashville Construction,(615) 970-4449,53942,FINAL,2
NSH251013404,2025-10-31,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 9340 21st Ave,9340 21st Ave,Nashville,37203,Martinez LLC,N/A,(615) 786-9308,512547,ISSUED,6
NSH251113405,2025-11-01,COMMERCIAL,Commercial Project,COMMERCIAL at 6999 Charlotte Ave,6999 Charlotte Ave,Nashville,37208,Wilson Properties,Music City Construction,(615) 486-2782,219573,ISSUED,19
NSH251113406,2025-11-14,PLUMBING,Plumbing Project,PLUMBING at 369 West End Ave,369 West End Ave,Nashville,37206,Miller Construction,Franklin Construction,(615) 204-9981,81896,APPROVED,22
NSH251113407,2025-11-01,REMODEL,Remodel Project,REMODEL at 1098 Charlotte Ave,1098 Charlotte Ave,Nashville,37208,Davis Investments,Tennessee Premier Builders,(615) 674-1721,397449,ISSUED,6
NSH251113408,2025-11-05,ADDITION,Addition Project,ADDITION at 2206 Charlotte Ave,2206 Charlotte Ave,Nashville,37205,Wilson Properties,Green Hills Builders,(615) 674-7941,264696,FINAL,19
NSH251113409,2025-11-25,ROOFING,Roofing Project,ROOFING at 2370 Charlotte Ave,2370 Charlotte Ave,Nashville,37204,Martinez LLC,N/A,N/A,53067,FINAL,33
NSH251113410,2025-11-03,DEMOLITION,Demolition Project,DEMOLITION at 4948 21st Ave,4948 21st Ave,Nashville,37212,Thomas Enterprises,N/A,(615) 566-5249,21039,FINAL,4
NSH251013411,2025-10-30,REMODEL,Remodel Project,REMODEL at 7167 Lebanon Pike,7167 Lebanon Pike,Nashville,37205,Thomas Enterprises,Cumberland Construction Co,(615) 974-7311,481816,APPROVED,4
NSH251113412,2025-11-09,COMMERCIAL,Commercial Project,COMMERCIAL at 2488 Dickerson Pike,2488 Dickerson Pike,Nashville,37203,Smith Development LLC,Franklin Construction,(615) 252-2525,1482618,APPROVED,3
NSH251113413,2025-11-27,REMODEL,Remodel Project,REMODEL at 3662 West End Ave,3662 West End Ave,Nashville,37212,Brown Holdings,Tennessee Premier Builders,(615) 288-6980,439647,APPROVED,1
